StudentID,SubjectName,SubjectType,Grade
STU07331,Music,Elective,85
STU07332,Computer Science,Elective,69
STU07333,Dance,Elective,92
STU07334,Geography,Core,68
STU07335,History,Core,82
STU07336,History,Core,86
STU07337,History,Core,94
STU07338,Mathematics,Core,67
STU07339,History,Core,83
STU07340,Science,Core,79
STU07341,Art,Elective,97
STU07342,Cooking,Elective,100
STU07343,Geography,Core,82
STU07344,English,Core,80
STU07345,Music,Elective,93
STU07346,Music,Elective,73
STU07347,Computer Science,Elective,78
STU07348,Photography,Elective,98
STU07349,Geography,Core,85
STU07350,Mathematics,Core,69
STU07351,Geography,Core,51
STU07352,Mathematics,Core,86
STU07353,Geography,Core,79
STU07354,Science,Core,86
STU07355,Dance,Elective,98
STU07356,Science,Core,66
STU07357,Physical Education,Elective,86
STU07358,Geography,Core,52
STU07359,Mathematics,Core,71
STU07360,Photography,Elective,76
STU07361,Photography,Elective,73
STU07362,English,Core,73
STU07363,English,Core,85
STU07364,Photography,Elective,100
STU07365,Debate,Elective,93
STU07366,Robotics,Elective,100
STU07367,Music,Elective,64
STU07368,Art,Elective,76
STU07369,Science,Core,78
STU07370,Computer Science,Elective,75
STU07371,Physical Education,Elective,76
STU07372,Music,Elective,100
STU07373,Science,Core,78
STU07374,Science,Core,78
STU07375,Geography,Core,81
STU07376,Mathematics,Core,69
STU07377,Geography,Core,69
STU07378,Dance,Elective,100
STU07379,English,Core,100
STU07380,Mathematics,Core,73
STU07381,History,Core,67
STU07382,Mathematics,Core,58
STU07383,Mathematics,Core,70
STU07384,English,Core,78
STU07385,Physical Education,Elective,63
STU07386,Mathematics,Core,42
STU07387,Drama,Elective,96
STU07388,Drama,Elective,75
STU07389,Computer Science,Elective,67
STU07390,Robotics,Elective,62
STU07391,Art,Elective,68
STU07392,Physical Education,Elective,73
STU07393,Art,Elective,70
STU07394,Photography,Elective,70
STU07395,Art,Elective,96
STU07396,Mathematics,Core,81
STU07397,History,Core,74
STU07398,History,Core,90
STU07399,Geography,Core,81
STU07400,Robotics,Elective,74
STU07401,Computer Science,Elective,81
STU07402,History,Core,82
STU07403,History,Core,97
STU07404,Cooking,Elective,70
STU07405,Music,Elective,69
STU07406,History,Core,55
STU07407,Robotics,Elective,100
STU07408,Cooking,Elective,74
STU07409,Dance,Elective,89
STU07410,Music,Elective,100
STU07411,Photography,Elective,80
STU07412,Drama,Elective,72
STU07413,Robotics,Elective,70
STU07414,Robotics,Elective,67
STU07415,Dance,Elective,70
STU07416,Physical Education,Elective,77
STU07417,Dance,Elective,94
STU07418,Mathematics,Core,72
STU07419,Debate,Elective,73
STU07420,Art,Elective,70
STU07421,English,Core,81
STU07422,Computer Science,Elective,81
STU07423,Computer Science,Elective,41
STU07424,Music,Elective,95
STU07425,Geography,Core,70
STU07426,Mathematics,Core,100
STU07427,Cooking,Elective,59
STU07428,English,Core,83
STU07429,Photography,Elective,95
STU07430,Mathematics,Core,58
STU07431,Debate,Elective,84
STU07432,Geography,Core,59
STU07433,Drama,Elective,72
STU07434,Robotics,Elective,42
STU07435,Science,Core,76
STU07436,Photography,Elective,95
STU07437,Geography,Core,83
STU07438,Art,Elective,94
STU07439,English,Core,90
STU07440,Dance,Elective,77
STU07441,English,Core,90
STU07442,English,Core,85
STU07443,Physical Education,Elective,69
STU07444,Debate,Elective,91
STU07445,Science,Core,87
STU07446,Mathematics,Core,71
STU07447,Art,Elective,64
STU07448,Science,Core,90
STU07449,Physical Education,Elective,94
STU07450,Music,Elective,75
STU07451,Dance,Elective,80
STU07452,Mathematics,Core,79
STU07453,Mathematics,Core,63
STU07454,Debate,Elective,84
STU07455,Robotics,Elective,97
STU07456,Science,Core,88
STU07457,Cooking,Elective,89
STU07458,Cooking,Elective,91
STU07459,Geography,Core,72
STU07460,History,Core,65
STU07461,Geography,Core,89
STU07462,Geography,Core,87
STU07463,Physical Education,Elective,87
STU07464,Debate,Elective,97
STU07465,Geography,Core,57
STU07466,History,Core,82
STU07467,History,Core,81
STU07468,English,Core,78
STU07469,Cooking,Elective,91
STU07470,History,Core,80
STU07471,History,Core,88
STU07472,English,Core,52
STU07473,Mathematics,Core,72
STU07474,Debate,Elective,51
STU07475,History,Core,75
STU07476,Mathematics,Core,89
STU07477,Mathematics,Core,85
STU07478,English,Core,80
STU07479,Mathematics,Core,74
STU07480,Art,Elective,59
STU07481,Dance,Elective,83
STU07482,English,Core,100
STU07483,Drama,Elective,72
STU07484,Computer Science,Elective,73
STU07485,History,Core,93
STU07486,English,Core,90
STU07487,Art,Elective,80
STU07488,English,Core,75
STU07489,Drama,Elective,87
STU07490,Cooking,Elective,95
STU07491,Music,Elective,92
STU07492,Mathematics,Core,99
STU07493,Debate,Elective,85
STU07494,Geography,Core,85
STU07495,English,Core,79
STU07496,Cooking,Elective,100
STU07497,Cooking,Elective,64
STU07498,Geography,Core,91
STU07499,Cooking,Elective,88
STU07500,Drama,Elective,85
STU07501,Drama,Elective,82
STU07502,Music,Elective,81
STU07503,Music,Elective,91
STU07504,Robotics,Elective,90
STU07505,Cooking,Elective,93
STU07506,Geography,Core,83
STU07507,Mathematics,Core,63
STU07508,Cooking,Elective,63
STU07509,Dance,Elective,88
STU07510,Mathematics,Core,92
STU07511,Art,Elective,78
STU07512,History,Core,99
STU07513,English,Core,81
STU07514,English,Core,85
STU07515,English,Core,78
STU07516,Cooking,Elective,67
STU07517,Photography,Elective,73
STU07518,English,Core,91
STU07519,Robotics,Elective,71
STU07520,Physical Education,Elective,96
STU07521,Geography,Core,65
STU07522,Mathematics,Core,64
STU07523,English,Core,74
STU07524,Drama,Elective,100
STU07525,English,Core,73
STU07526,Physical Education,Elective,59
STU07527,Geography,Core,80
STU07528,History,Core,73
STU07529,Science,Core,82
STU07530,Music,Elective,62
STU07531,Physical Education,Elective,98
STU07532,Geography,Core,83
STU07533,History,Core,62
STU07534,History,Core,62
STU07535,Robotics,Elective,59
STU07536,Debate,Elective,89
STU07537,Art,Elective,47
STU07538,Geography,Core,96
STU07539,Art,Elective,93
STU07540,Science,Core,79
STU07541,English,Core,71
STU07542,English,Core,77
STU07543,Science,Core,64
STU07544,Mathematics,Core,88
STU07545,Mathematics,Core,72
STU07546,Geography,Core,100
STU07547,Geography,Core,100
STU07548,Debate,Elective,89
STU07549,Mathematics,Core,74
STU07550,English,Core,79
STU07551,Computer Science,Elective,75
STU07552,Science,Core,75
STU07553,Science,Core,100
STU07554,Science,Core,61
STU07555,Geography,Core,84
STU07556,Geography,Core,67
STU07557,Cooking,Elective,71
STU07558,Photography,Elective,94
STU07559,Cooking,Elective,54
STU07560,Debate,Elective,90
STU07561,Photography,Elective,92
STU07562,Science,Core,74
STU07563,English,Core,97
STU07564,Mathematics,Core,43
STU07565,Geography,Core,66
STU07566,Music,Elective,92
STU07567,Debate,Elective,86
STU07568,Robotics,Elective,80
STU07569,Geography,Core,100
STU07570,Cooking,Elective,100
STU07571,Art,Elective,83
STU07572,Cooking,Elective,88
STU07573,History,Core,94
STU07574,Drama,Elective,100
STU07575,Music,Elective,100
STU07576,Physical Education,Elective,79
STU07577,Computer Science,Elective,94
STU07578,Computer Science,Elective,91
STU07579,Art,Elective,72
STU07580,Debate,Elective,37
STU07581,Art,Elective,84
STU07582,Music,Elective,99
STU07583,Debate,Elective,54
STU07584,Science,Core,81
STU07585,Debate,Elective,79
STU07586,Art,Elective,83
STU07587,Cooking,Elective,59
STU07588,Art,Elective,75
STU07589,Drama,Elective,73
STU07590,Mathematics,Core,69
STU07591,Geography,Core,95
STU07592,Cooking,Elective,90
STU07593,History,Core,92
STU07594,Mathematics,Core,77
STU07595,Robotics,Elective,85
STU07596,English,Core,83
STU07597,Geography,Core,100
STU07598,Science,Core,66
STU07599,Mathematics,Core,72
STU07600,Cooking,Elective,91
STU07601,Geography,Core,77
STU07602,Physical Education,Elective,73
STU07603,Music,Elective,57
STU07604,History,Core,76
STU07605,Debate,Elective,92
STU07606,History,Core,87
STU07607,Science,Core,82
STU07608,Mathematics,Core,93
STU07609,Robotics,Elective,78
STU07610,Art,Elective,100
STU07611,Science,Core,68
STU07612,Debate,Elective,94
STU07613,Geography,Core,48
STU07614,English,Core,78
STU07615,Robotics,Elective,80
STU07616,English,Core,84
STU07617,Mathematics,Core,87
STU07618,Geography,Core,57
STU07619,Computer Science,Elective,92
STU07620,Mathematics,Core,77
STU07621,English,Core,94
STU07622,Mathematics,Core,83
STU07623,Drama,Elective,98
STU07624,Physical Education,Elective,100
STU07625,Geography,Core,57
STU07626,English,Core,68
STU07627,English,Core,92
STU07628,Music,Elective,44
STU07629,Art,Elective,79
STU07630,Mathematics,Core,74
STU07631,Physical Education,Elective,100
STU07632,Geography,Core,77
STU07633,History,Core,90
STU07634,History,Core,100
STU07635,Mathematics,Core,83
STU07636,Cooking,Elective,84
STU07637,Science,Core,79
STU07638,Geography,Core,70
STU07639,Drama,Elective,71
STU07640,Art,Elective,94
STU07641,Music,Elective,100
STU07642,Debate,Elective,85
STU07643,Photography,Elective,100
STU07644,Art,Elective,71
STU07645,Mathematics,Core,69
STU07646,Cooking,Elective,81
STU07647,Physical Education,Elective,71
STU07648,Mathematics,Core,98
STU07649,Science,Core,77
STU07650,Geography,Core,71
STU07651,Mathematics,Core,89
STU07652,Dance,Elective,89
STU07653,Physical Education,Elective,66
STU07654,Music,Elective,81
STU07655,History,Core,73
STU07656,History,Core,78
STU07657,History,Core,65
STU07658,Geography,Core,63
STU07659,Geography,Core,73
STU07660,Mathematics,Core,77
STU07661,English,Core,84
STU07662,Physical Education,Elective,77
STU07663,Robotics,Elective,79
STU07664,English,Core,75
STU07665,History,Core,71
STU07666,Science,Core,71
STU07667,Debate,Elective,99
STU07668,History,Core,61
STU07669,Photography,Elective,76
STU07670,Geography,Core,82
STU07671,Mathematics,Core,72
STU07672,Music,Elective,53
STU07673,English,Core,54
STU07674,English,Core,77
STU07675,Geography,Core,73
STU07676,Drama,Elective,97
STU07677,History,Core,80
STU07678,Computer Science,Elective,97
STU07679,Mathematics,Core,89
STU07680,Photography,Elective,87
STU07681,Science,Core,50
STU07682,Art,Elective,65
STU07683,Drama,Elective,92
STU07684,Physical Education,Elective,86
STU07685,Art,Elective,80
STU07686,Mathematics,Core,85
STU07687,Drama,Elective,82
STU07688,Physical Education,Elective,88
STU07689,Art,Elective,100
STU07690,Drama,Elective,82
STU07691,Robotics,Elective,49
STU07692,Debate,Elective,100
STU07693,Robotics,Elective,85
STU07694,Mathematics,Core,77
STU07695,History,Core,71
STU07696,Cooking,Elective,60
STU07697,Mathematics,Core,90
STU07698,Geography,Core,86
STU07699,Geography,Core,79
STU07700,Geography,Core,60
STU07701,English,Core,56
STU07702,Mathematics,Core,52
STU07703,Geography,Core,81
STU07704,Debate,Elective,61
STU07705,Robotics,Elective,64
STU07706,Geography,Core,86
STU07707,Music,Elective,76
STU07708,Debate,Elective,83
STU07709,Robotics,Elective,100
STU07710,Computer Science,Elective,60
STU07711,Cooking,Elective,81
STU07712,Cooking,Elective,100
STU07713,English,Core,52
STU07714,Science,Core,90
STU07715,Physical Education,Elective,100
STU07716,Computer Science,Elective,54
STU07717,Geography,Core,78
STU07718,Physical Education,Elective,69
STU07719,Mathematics,Core,75
STU07720,History,Core,61
STU07721,History,Core,71
STU07722,History,Core,82
STU07723,Art,Elective,85
STU07724,Cooking,Elective,100
STU07725,English,Core,66
STU07726,English,Core,58
STU07727,Mathematics,Core,58
STU07728,Cooking,Elective,79
STU07729,Cooking,Elective,67
STU07730,Robotics,Elective,81
STU07731,Physical Education,Elective,45
STU07732,Mathematics,Core,45
STU07733,Cooking,Elective,91
STU07734,Music,Elective,92
STU07735,Photography,Elective,83
STU07736,Art,Elective,93
STU07737,Dance,Elective,92
STU07738,Robotics,Elective,63
STU07739,Robotics,Elective,80
STU07740,Computer Science,Elective,88
STU07741,History,Core,70
STU07742,Music,Elective,75
STU07743,Dance,Elective,86
STU07744,Geography,Core,77
STU07745,Computer Science,Elective,97
STU07746,Drama,Elective,63
STU07747,Mathematics,Core,74
STU07748,Cooking,Elective,100
STU07749,Geography,Core,74
STU07750,Drama,Elective,65
STU07751,Photography,Elective,67
STU07752,Science,Core,70
STU07753,English,Core,85
STU07754,Science,Core,75
STU07755,Dance,Elective,82
STU07756,Science,Core,94
STU07757,English,Core,100
STU07758,Dance,Elective,76
STU07759,Dance,Elective,66
STU07760,Mathematics,Core,64
STU07761,Music,Elective,82
STU07762,Geography,Core,62
STU07763,History,Core,94
STU07764,English,Core,74
STU07765,English,Core,63
STU07766,Drama,Elective,63
STU07767,Drama,Elective,61
STU07768,Art,Elective,84
STU07769,History,Core,77
STU07770,Drama,Elective,82
STU07771,Computer Science,Elective,71
STU07772,Mathematics,Core,56
STU07773,History,Core,77
STU07774,Physical Education,Elective,83
STU07775,Science,Core,76
STU07776,Cooking,Elective,72
STU07777,English,Core,90
STU07778,Robotics,Elective,71
STU07779,Robotics,Elective,68
STU07780,Cooking,Elective,79
STU07781,English,Core,79
STU07782,Dance,Elective,86
STU07783,Debate,Elective,75
STU07784,Art,Elective,31
STU07785,Computer Science,Elective,69
STU07786,English,Core,64
STU07787,Debate,Elective,84
STU07788,Art,Elective,100
STU07789,Robotics,Elective,76
STU07790,Computer Science,Elective,82
STU07791,Debate,Elective,67
STU07792,Geography,Core,95
STU07793,Cooking,Elective,90
STU07794,Science,Core,85
STU07795,Geography,Core,99
STU07796,Art,Elective,96
STU07797,Mathematics,Core,86
STU07798,Science,Core,73
STU07799,Mathematics,Core,67
STU07800,Science,Core,84
STU07801,English,Core,72
STU07802,Geography,Core,70
STU07803,Music,Elective,84
STU07804,Science,Core,83
STU07805,Computer Science,Elective,91
STU07806,English,Core,61
STU07807,Geography,Core,60
STU07808,Dance,Elective,71
STU07809,Robotics,Elective,85
STU07810,Science,Core,92
STU07811,English,Core,92
STU07812,Cooking,Elective,56
STU07813,Music,Elective,58
STU07814,Dance,Elective,67
STU07815,Music,Elective,66
STU07816,Mathematics,Core,93
STU07817,History,Core,92
STU07818,History,Core,73
STU07819,Debate,Elective,88
STU07820,English,Core,86
STU07821,Cooking,Elective,81
STU07822,Art,Elective,82
STU07823,Geography,Core,69
STU07824,Music,Elective,100
STU07825,Geography,Core,59
STU07826,Mathematics,Core,61
STU07827,Science,Core,88
STU07828,Mathematics,Core,67
STU07829,English,Core,81
STU07830,English,Core,83
STU07831,Science,Core,67
STU07832,Computer Science,Elective,87
STU07833,Science,Core,79
STU07834,English,Core,88
STU07835,Cooking,Elective,73
STU07836,Art,Elective,85
STU07837,English,Core,61
STU07838,Dance,Elective,96
STU07839,Drama,Elective,78
STU07840,History,Core,98
STU07841,Science,Core,76
STU07842,Geography,Core,63
STU07843,Computer Science,Elective,81
STU07844,Debate,Elective,77
STU07845,Robotics,Elective,35
STU07846,Science,Core,53
STU07847,Geography,Core,77
STU07848,Dance,Elective,66
STU07849,Science,Core,60
STU07850,Science,Core,86
STU07851,Science,Core,78
STU07852,Debate,Elective,67
STU07853,Geography,Core,94
STU07854,Drama,Elective,74
STU07855,Art,Elective,90
STU07856,Physical Education,Elective,86
STU07857,Robotics,Elective,100
STU07858,History,Core,84
STU07859,Robotics,Elective,52
STU07860,Music,Elective,73
STU07861,Computer Science,Elective,93
STU07862,English,Core,89
STU07863,Mathematics,Core,38
STU07864,Debate,Elective,85
STU07865,Photography,Elective,68
STU07866,History,Core,70
STU07867,Cooking,Elective,69
STU07868,Geography,Core,70
STU07869,Music,Elective,89
STU07870,Computer Science,Elective,71
STU07871,Cooking,Elective,97
STU07872,Art,Elective,91
STU07873,Photography,Elective,100
STU07874,Drama,Elective,99
STU07875,Geography,Core,81
STU07876,English,Core,75
STU07877,Mathematics,Core,58
STU07878,English,Core,83
STU07879,Robotics,Elective,68
STU07880,Physical Education,Elective,97
STU07881,Physical Education,Elective,76
STU07882,English,Core,70
STU07883,History,Core,73
STU07884,Cooking,Elective,90
STU07885,History,Core,98
STU07886,Science,Core,88
STU07887,Art,Elective,100
STU07888,Mathematics,Core,76
STU07889,English,Core,76
STU07890,English,Core,82
STU07891,Cooking,Elective,74
STU07892,Robotics,Elective,82
STU07893,English,Core,69
STU07894,Robotics,Elective,90
STU07895,Debate,Elective,83
STU07896,Music,Elective,85
STU07897,Science,Core,87
STU07898,Drama,Elective,68
STU07899,Physical Education,Elective,100
STU07900,Mathematics,Core,86
STU07901,Geography,Core,64
STU07902,Physical Education,Elective,100
STU07903,Science,Core,49
STU07904,History,Core,76
STU07905,Mathematics,Core,50
STU07906,Mathematics,Core,80
STU07907,Geography,Core,66
STU07908,History,Core,81
STU07909,Robotics,Elective,91
STU07910,Photography,Elective,66
STU07911,Physical Education,Elective,61
STU07912,Science,Core,84
STU07913,Cooking,Elective,72
STU07914,Geography,Core,62
STU07915,Dance,Elective,100
STU07916,Photography,Elective,100
STU07917,Physical Education,Elective,78
STU07918,Geography,Core,81
STU07919,History,Core,80
STU07920,Dance,Elective,56
STU07921,Science,Core,88
STU07922,Cooking,Elective,85
STU07923,Cooking,Elective,87
STU07924,Physical Education,Elective,49
STU07925,English,Core,55
STU07926,History,Core,69
STU07927,Computer Science,Elective,83
STU07928,History,Core,83
STU07929,Geography,Core,76
STU07930,History,Core,76
STU07931,Debate,Elective,70
STU07932,English,Core,100
STU07933,Computer Science,Elective,94
STU07934,Mathematics,Core,88
STU07935,Cooking,Elective,99
STU07936,Debate,Elective,100
STU07937,Science,Core,79
STU07938,Cooking,Elective,79
STU07939,Music,Elective,45
STU07940,Physical Education,Elective,90
STU07941,Computer Science,Elective,73
STU07942,Science,Core,64
STU07943,Geography,Core,75
STU07944,Robotics,Elective,100
STU07945,Drama,Elective,52
STU07946,Cooking,Elective,100
STU07947,History,Core,82
STU07948,Mathematics,Core,74
STU07949,Dance,Elective,54
STU07950,History,Core,84
STU07951,Geography,Core,82
STU07952,Science,Core,98
STU07953,Dance,Elective,70
STU07954,Drama,Elective,89
STU07955,Drama,Elective,72
STU07956,English,Core,73
STU07957,Photography,Elective,76
STU07958,Dance,Elective,94
STU07959,History,Core,76
STU07960,Geography,Core,62
STU07961,Computer Science,Elective,100
STU07962,Physical Education,Elective,87
STU07963,History,Core,72
STU07964,Mathematics,Core,66
STU07965,Drama,Elective,63
STU07966,Geography,Core,77
STU07967,Mathematics,Core,80
STU07968,Art,Elective,46
STU07969,Robotics,Elective,86
STU07970,Dance,Elective,70
STU07971,Cooking,Elective,99
STU07972,English,Core,77
STU07973,Dance,Elective,84
STU07974,Photography,Elective,63
STU07975,Geography,Core,68
STU07976,History,Core,80
STU07977,Mathematics,Core,68
STU07978,History,Core,68
STU07979,Mathematics,Core,72
STU07980,Geography,Core,81
STU07981,English,Core,80
STU07982,History,Core,81
STU07983,Photography,Elective,90
STU07984,Mathematics,Core,80
STU07985,Geography,Core,74
STU07986,Art,Elective,57
STU07987,Robotics,Elective,70
STU07988,Mathematics,Core,94
STU07989,Art,Elective,94
STU07990,Music,Elective,61
STU07991,Computer Science,Elective,74
STU07992,Photography,Elective,63
STU07993,Geography,Core,75
STU07994,Mathematics,Core,81
STU07995,Music,Elective,97
STU07996,Science,Core,68
STU07997,Debate,Elective,97
STU07998,Photography,Elective,83
STU07999,Dance,Elective,91
STU08000,English,Core,82
STU08001,Music,Elective,92
STU08002,Photography,Elective,80
STU08003,Computer Science,Elective,74
STU08004,Mathematics,Core,86
STU08005,Robotics,Elective,65
STU08006,Physical Education,Elective,91
STU08007,Robotics,Elective,81
STU08008,Mathematics,Core,79
STU08009,Science,Core,92
STU08010,Mathematics,Core,70
STU08011,Physical Education,Elective,55
STU08012,Computer Science,Elective,71
STU08013,Science,Core,75
STU08014,Science,Core,82
STU08015,Art,Elective,49
STU08016,Art,Elective,73
STU08017,Mathematics,Core,61
STU08018,Music,Elective,100
STU08019,Computer Science,Elective,76
STU08020,History,Core,66
STU08021,Dance,Elective,57
STU08022,Art,Elective,95
STU08023,Science,Core,66
STU08024,Music,Elective,100
STU08025,Mathematics,Core,88
STU08026,Geography,Core,63
STU08027,Geography,Core,83
STU08028,History,Core,77
STU08029,Debate,Elective,94
STU08030,Geography,Core,70
STU08031,Robotics,Elective,87
STU08032,Geography,Core,67
STU08033,Mathematics,Core,84
STU08034,Physical Education,Elective,62
STU08035,Physical Education,Elective,51
STU08036,Photography,Elective,79
STU08037,Physical Education,Elective,75
STU08038,Geography,Core,71
STU08039,Mathematics,Core,80
STU08040,History,Core,100
STU08041,Debate,Elective,84
STU08042,Debate,Elective,70
STU08043,History,Core,58
STU08044,Geography,Core,91
STU08045,English,Core,92
STU08046,English,Core,73
STU08047,Cooking,Elective,65
STU08048,Art,Elective,33
STU08049,Debate,Elective,62
STU08050,Cooking,Elective,67
STU08051,Mathematics,Core,97
STU08052,English,Core,70
STU08053,Photography,Elective,80
STU08054,Dance,Elective,86
STU08055,English,Core,83
STU08056,Debate,Elective,84
STU08057,Geography,Core,59
STU08058,Geography,Core,67
STU08059,Computer Science,Elective,88
STU08060,Physical Education,Elective,69
STU08061,Mathematics,Core,62
STU08062,History,Core,92
STU08063,Cooking,Elective,68
STU08064,Science,Core,69
STU08065,Art,Elective,58
STU08066,Photography,Elective,63
STU08067,Art,Elective,97
STU08068,English,Core,71
STU08069,Geography,Core,90
STU08070,Computer Science,Elective,75
STU08071,Robotics,Elective,91
STU08072,Dance,Elective,73
STU08073,English,Core,52
STU08074,Drama,Elective,76
STU08075,Science,Core,86
STU08076,English,Core,64
STU08077,History,Core,55
STU08078,English,Core,67
STU08079,Drama,Elective,74
STU08080,Geography,Core,59
STU08081,Photography,Elective,72
STU08082,Science,Core,74
STU08083,Drama,Elective,74
STU08084,Music,Elective,68
STU08085,Mathematics,Core,48
STU08086,Art,Elective,93
STU08087,English,Core,74
STU08088,Physical Education,Elective,86
STU08089,Geography,Core,75
STU08090,Art,Elective,71
STU08091,History,Core,72
STU08092,Dance,Elective,72
STU08093,History,Core,100
STU08094,Photography,Elective,45
STU08095,Cooking,Elective,59
STU08096,Geography,Core,84
STU08097,Physical Education,Elective,76
STU08098,Music,Elective,81
STU08099,Geography,Core,77
STU08100,Physical Education,Elective,78
STU08101,Music,Elective,81
STU08102,Mathematics,Core,87
STU08103,Geography,Core,67
STU08104,History,Core,73
STU08105,Art,Elective,86
STU08106,Art,Elective,88
STU08107,Mathematics,Core,83
STU08108,Dance,Elective,53
STU08109,Debate,Elective,77
STU08110,Mathematics,Core,89
STU08111,Science,Core,80
STU08112,Dance,Elective,96
STU08113,Photography,Elective,69
STU08114,History,Core,81
STU08115,English,Core,60
STU08116,Mathematics,Core,68
STU08117,Dance,Elective,63
STU08118,Computer Science,Elective,52
STU08119,Art,Elective,82
STU08120,Mathematics,Core,57
STU08121,Mathematics,Core,87
STU08122,Robotics,Elective,95
STU08123,Mathematics,Core,83
STU08124,English,Core,87
STU08125,English,Core,92
STU08126,Drama,Elective,78
STU08127,History,Core,69
STU08128,English,Core,65
STU08129,Geography,Core,85
STU08130,Geography,Core,100
STU08131,Dance,Elective,73
STU08132,English,Core,60
STU08133,Science,Core,73
STU08134,Music,Elective,58
STU08135,Photography,Elective,90
STU08136,Mathematics,Core,85
STU08137,Computer Science,Elective,68
STU08138,Physical Education,Elective,78
STU08139,History,Core,96
STU08140,English,Core,73
STU08141,Cooking,Elective,78
STU08142,Mathematics,Core,67
STU08143,Science,Core,79
STU08144,Geography,Core,81
STU08145,Computer Science,Elective,100
STU08146,Photography,Elective,93
STU08147,English,Core,90
STU08148,Music,Elective,82
STU08149,Drama,Elective,72
STU08150,Photography,Elective,90
STU08151,Mathematics,Core,86
STU08152,Music,Elective,67
STU08153,English,Core,99
STU08154,Physical Education,Elective,99
STU08155,Music,Elective,62
STU08156,Physical Education,Elective,89
STU08157,History,Core,78
STU08158,Music,Elective,84
STU08159,Physical Education,Elective,98
STU08160,History,Core,86
STU08161,Dance,Elective,83
STU08162,Art,Elective,72
STU08163,Mathematics,Core,100
STU08164,English,Core,82
STU08165,Mathematics,Core,87
STU08166,Mathematics,Core,66
STU08167,Music,Elective,62
STU08168,Art,Elective,56
STU08169,History,Core,84
STU08170,History,Core,76
STU08171,English,Core,91
STU08172,Art,Elective,86
STU08173,History,Core,64
STU08174,English,Core,98
STU08175,Dance,Elective,79
STU08176,Cooking,Elective,71
STU08177,History,Core,91
STU08178,Dance,Elective,88
STU08179,Computer Science,Elective,79
STU08180,Debate,Elective,83
STU08181,Geography,Core,81
STU08182,Computer Science,Elective,88
STU08183,Science,Core,95
STU08184,Robotics,Elective,82
STU08185,Drama,Elective,76
STU08186,Geography,Core,70
STU08187,Debate,Elective,100
STU08188,History,Core,89
STU08189,Cooking,Elective,81
STU08190,Art,Elective,77
STU08191,Art,Elective,97
STU08192,Computer Science,Elective,88
STU08193,Dance,Elective,77
STU08194,Science,Core,64
STU08195,Physical Education,Elective,72
STU08196,Geography,Core,73
STU08197,Science,Core,81
STU08198,Drama,Elective,69
STU08199,Science,Core,45
STU08200,Drama,Elective,93
STU08201,History,Core,85
STU08202,Computer Science,Elective,84
STU08203,Music,Elective,92
STU08204,Dance,Elective,77
STU08205,Photography,Elective,66
STU08206,Mathematics,Core,80
STU08207,Drama,Elective,53
STU08208,Geography,Core,76
STU08209,Music,Elective,74
STU08210,History,Core,70
STU08211,Drama,Elective,75
STU08212,Mathematics,Core,79
STU08213,Physical Education,Elective,81
STU08214,Photography,Elective,82
STU08215,English,Core,71
STU08216,Robotics,Elective,82
STU08217,Physical Education,Elective,66
STU08218,Computer Science,Elective,90
STU08219,Photography,Elective,56
STU08220,Cooking,Elective,70
STU08221,English,Core,89
STU08222,English,Core,76
STU08223,Physical Education,Elective,52
STU08224,Debate,Elective,69
STU08225,Drama,Elective,100
STU08226,History,Core,82
STU08227,Dance,Elective,91
STU08228,English,Core,80
STU08229,Photography,Elective,85
STU08230,Physical Education,Elective,84
STU08231,Photography,Elective,84
STU08232,Science,Core,57
STU08233,English,Core,64
STU08234,Robotics,Elective,62
STU08235,English,Core,82
STU08236,Music,Elective,86
STU08237,Geography,Core,78
STU08238,Robotics,Elective,81
STU08239,Mathematics,Core,90
STU08240,Music,Elective,77
STU08241,Robotics,Elective,72
STU08242,History,Core,54
STU08243,English,Core,85
STU08244,Photography,Elective,69
STU08245,Physical Education,Elective,86
STU08246,Debate,Elective,67
STU08247,English,Core,84
STU08248,Science,Core,82
STU08249,Geography,Core,72
STU08250,Dance,Elective,90
STU08251,Cooking,Elective,100
STU08252,Geography,Core,73
STU08253,Physical Education,Elective,88
STU08254,English,Core,72
STU08255,Cooking,Elective,90
STU08256,Science,Core,76
STU08257,History,Core,60
STU08258,History,Core,93
STU08259,Cooking,Elective,72
STU08260,Music,Elective,94
STU08261,Mathematics,Core,75
STU08262,Robotics,Elective,77
STU08263,Physical Education,Elective,65
STU08264,Dance,Elective,82
STU08265,Mathematics,Core,73
STU08266,English,Core,79
STU08267,Dance,Elective,60
STU08268,Mathematics,Core,60
STU08269,Geography,Core,76
STU08270,Mathematics,Core,61
STU08271,History,Core,72
STU08272,Art,Elective,100
STU08273,Mathematics,Core,76
STU08274,Debate,Elective,94
STU08275,Drama,Elective,40
STU08276,Robotics,Elective,83
STU08277,Debate,Elective,70
STU08278,Debate,Elective,73
STU08279,Photography,Elective,59
STU08280,Mathematics,Core,80
STU08281,History,Core,89
STU08282,Mathematics,Core,66
STU08283,History,Core,67
STU08284,English,Core,71
STU08285,Computer Science,Elective,87
STU08286,Dance,Elective,97
STU08287,Science,Core,62
STU08288,Music,Elective,69
STU08289,Drama,Elective,94
STU08290,Cooking,Elective,82
STU08291,History,Core,78
STU08292,Geography,Core,77
STU08293,Dance,Elective,96
STU08294,Music,Elective,63
STU08295,Cooking,Elective,61
