BULK IMPORT LOG
Timestamp: 2026-01-03 13:22:34
Source File: grade_records.csv
Format: 5 columns, with GradeID
Has Header: true
=========================================

Line 1: SKIPPED - Header row: ﻿GradeRecordID,StudentID,SubjectName,SubjectType,Grade
Row 1: SUCCESS - GRD00001, STU001, Music (Elective), 95.0%
Row 7467: SUCCESS - GRD07467, STU017, Dance (Elective), 99.0%
Row 7468: SUCCESS - GRD07468, STU018, Cooking (Elective), 54.0%
Row 7469: SUCCESS - GRD07469, STU019, Photography (Elective), 46.0%
Row 7470: SUCCESS - GRD07470, STU020, Debate (Elective), 63.0%
Row 7471: SUCCESS - GRD07471, STU021, Music (Elective), 51.0%
Row 7472: SUCCESS - GRD07472, STU022, History (Core), 46.0%
Row 7473: SUCCESS - GRD07473, STU023, Mathematics (Core), 69.0%
Row 7474: SUCCESS - GRD07474, STU024, English (Core), 43.0%
Row 7475: SUCCESS - GRD07475, STU025, Science (Core), 97.0%
Row 7476: SUCCESS - GRD07476, STU026, Geography (Core), 43.0%
Row 7477: SUCCESS - GRD07477, STU027, Art (Elective), 100.0%
Row 7478: SUCCESS - GRD07478, STU028, Drama (Elective), 64.0%
Row 7479: SUCCESS - GRD07479, STU029, Computer Science (Elective), 70.0%
Row 7480: SUCCESS - GRD07480, STU030, Robotics (Elective), 52.0%
Row 7481: SUCCESS - GRD07481, STU031, Physical Education (Elective), 58.0%
Row 7482: SUCCESS - GRD07482, STU032, Dance (Elective), 88.0%
Row 7483: SUCCESS - GRD07483, STU033, Cooking (Elective), 76.0%
Row 7484: SUCCESS - GRD07484, STU034, Photography (Elective), 48.0%
Row 7485: SUCCESS - GRD07485, STU035, Debate (Elective), 59.0%
Row 7486: SUCCESS - GRD07486, STU036, Music (Elective), 75.0%
Row 7487: SUCCESS - GRD07487, STU037, History (Core), 67.0%
Row 7488: SUCCESS - GRD07488, STU038, Mathematics (Core), 96.0%
Row 7489: SUCCESS - GRD07489, STU039, English (Core), 81.0%
Row 7490: SUCCESS - GRD07490, STU040, Science (Core), 40.0%
Row 7491: SUCCESS - GRD07491, STU041, Geography (Core), 51.0%
Row 7492: SUCCESS - GRD07492, STU042, Art (Elective), 69.0%
Row 7493: SUCCESS - GRD07493, STU043, Drama (Elective), 75.0%
Row 7494: SUCCESS - GRD07494, STU044, Computer Science (Elective), 80.0%
Row 7495: SUCCESS - GRD07495, STU045, Robotics (Elective), 100.0%
Row 7496: SUCCESS - GRD07496, STU046, Physical Education (Elective), 41.0%
Row 7497: SUCCESS - GRD07497, STU047, Dance (Elective), 94.0%
Row 7498: SUCCESS - GRD07498, STU048, Cooking (Elective), 90.0%
Row 7499: SUCCESS - GRD07499, STU049, Photography (Elective), 47.0%
Row 7500: SUCCESS - GRD07500, STU050, Debate (Elective), 81.0%
Row 7501: SUCCESS - GRD07501, STU001, Music (Elective), 46.0%
Row 7502: SUCCESS - GRD07502, STU002, History (Core), 68.0%
Row 7503: SUCCESS - GRD07503, STU003, Mathematics (Core), 61.0%
Row 7504: SUCCESS - GRD07504, STU004, English (Core), 54.0%
Row 7505: SUCCESS - GRD07505, STU005, Science (Core), 42.0%
Row 7506: SUCCESS - GRD07506, STU006, Geography (Core), 60.0%
Row 7507: SUCCESS - GRD07507, STU007, Art (Elective), 99.0%
Row 7508: SUCCESS - GRD07508, STU008, Drama (Elective), 99.0%
Row 7509: SUCCESS - GRD07509, STU009, Computer Science (Elective), 57.0%
Row 7510: SUCCESS - GRD07510, STU010, Robotics (Elective), 73.0%
Row 7511: SUCCESS - GRD07511, STU011, Physical Education (Elective), 59.0%
Row 7512: SUCCESS - GRD07512, STU012, Dance (Elective), 71.0%
Row 7513: SUCCESS - GRD07513, STU013, Cooking (Elective), 95.0%
Row 7514: SUCCESS - GRD07514, STU014, Photography (Elective), 79.0%
Row 7515: SUCCESS - GRD07515, STU015, Debate (Elective), 85.0%
Row 7516: SUCCESS - GRD07516, STU016, Music (Elective), 57.0%
Row 7517: SUCCESS - GRD07517, STU017, History (Core), 54.0%
Row 7518: SUCCESS - GRD07518, STU018, Mathematics (Core), 100.0%
Row 7519: SUCCESS - GRD07519, STU019, English (Core), 83.0%
Row 7520: SUCCESS - GRD07520, STU020, Science (Core), 68.0%
Row 7521: SUCCESS - GRD07521, STU021, Geography (Core), 85.0%
Row 7522: SUCCESS - GRD07522, STU022, Art (Elective), 82.0%
Row 7523: SUCCESS - GRD07523, STU023, Drama (Elective), 67.0%
Row 7524: SUCCESS - GRD07524, STU024, Computer Science (Elective), 98.0%
Row 7525: SUCCESS - GRD07525, STU025, Robotics (Elective), 81.0%
Row 7526: SUCCESS - GRD07526, STU026, Physical Education (Elective), 89.0%
Row 7527: SUCCESS - GRD07527, STU027, Dance (Elective), 89.0%
Row 7528: SUCCESS - GRD07528, STU028, Cooking (Elective), 51.0%
Row 7529: SUCCESS - GRD07529, STU029, Photography (Elective), 55.0%
Row 7530: SUCCESS - GRD07530, STU030, Debate (Elective), 50.0%
Row 7531: SUCCESS - GRD07531, STU031, Music (Elective), 75.0%
Row 7532: SUCCESS - GRD07532, STU032, History (Core), 80.0%
Row 7533: SUCCESS - GRD07533, STU033, Mathematics (Core), 46.0%
Row 7534: SUCCESS - GRD07534, STU034, English (Core), 68.0%
Row 7535: SUCCESS - GRD07535, STU035, Science (Core), 47.0%
Row 7536: SUCCESS - GRD07536, STU036, Geography (Core), 76.0%
Row 7537: SUCCESS - GRD07537, STU037, Art (Elective), 94.0%
Row 7538: SUCCESS - GRD07538, STU038, Drama (Elective), 51.0%
Row 7539: SUCCESS - GRD07539, STU039, Computer Science (Elective), 56.0%
Row 7540: SUCCESS - GRD07540, STU040, Robotics (Elective), 62.0%
Row 7541: SUCCESS - GRD07541, STU041, Physical Education (Elective), 65.0%
Row 7542: SUCCESS - GRD07542, STU042, Dance (Elective), 58.0%
Row 7543: SUCCESS - GRD07543, STU043, Cooking (Elective), 64.0%
Row 7544: SUCCESS - GRD07544, STU044, Photography (Elective), 78.0%
Row 7545: SUCCESS - GRD07545, STU045, Debate (Elective), 83.0%
Row 7546: SUCCESS - GRD07546, STU046, Music (Elective), 49.0%
Row 7547: SUCCESS - GRD07547, STU047, History (Core), 76.0%
Row 7548: SUCCESS - GRD07548, STU048, Mathematics (Core), 74.0%
Row 7549: SUCCESS - GRD07549, STU049, English (Core), 72.0%
Row 7550: SUCCESS - GRD07550, STU050, Science (Core), 82.0%
Row 7551: SUCCESS - GRD07551, STU001, Geography (Core), 54.0%
Row 7552: SUCCESS - GRD07552, STU002, Art (Elective), 50.0%
Row 7553: SUCCESS - GRD07553, STU003, Drama (Elective), 88.0%
Row 7554: SUCCESS - GRD07554, STU004, Computer Science (Elective), 99.0%
Row 7555: SUCCESS - GRD07555, STU005, Robotics (Elective), 84.0%
Row 7556: SUCCESS - GRD07556, STU006, Physical Education (Elective), 69.0%
Row 7557: SUCCESS - GRD07557, STU007, Dance (Elective), 63.0%
Row 7558: SUCCESS - GRD07558, STU008, Cooking (Elective), 95.0%
Row 7559: SUCCESS - GRD07559, STU009, Photography (Elective), 82.0%
Row 7560: SUCCESS - GRD07560, STU010, Debate (Elective), 64.0%
Row 7561: SUCCESS - GRD07561, STU011, Music (Elective), 70.0%
Row 7562: SUCCESS - GRD07562, STU012, History (Core), 81.0%
Row 7563: SUCCESS - GRD07563, STU013, Mathematics (Core), 57.0%
Row 7564: SUCCESS - GRD07564, STU014, English (Core), 44.0%
Row 7565: SUCCESS - GRD07565, STU015, Science (Core), 74.0%
Row 7566: SUCCESS - GRD07566, STU016, Geography (Core), 60.0%
Row 7567: SUCCESS - GRD07567, STU017, Art (Elective), 59.0%
Row 7568: SUCCESS - GRD07568, STU018, Drama (Elective), 85.0%
Row 7569: SUCCESS - GRD07569, STU019, Computer Science (Elective), 47.0%
Row 7570: SUCCESS - GRD07570, STU020, Robotics (Elective), 76.0%
Row 7571: SUCCESS - GRD07571, STU021, Physical Education (Elective), 63.0%
Row 7572: SUCCESS - GRD07572, STU022, Dance (Elective), 47.0%
Row 7573: SUCCESS - GRD07573, STU023, Cooking (Elective), 91.0%
Row 7574: SUCCESS - GRD07574, STU024, Photography (Elective), 64.0%
Row 7575: SUCCESS - GRD07575, STU025, Debate (Elective), 77.0%
Row 7576: SUCCESS - GRD07576, STU026, Music (Elective), 99.0%
Row 7577: SUCCESS - GRD07577, STU027, History (Core), 78.0%
Row 7578: SUCCESS - GRD07578, STU028, Mathematics (Core), 100.0%
Row 7579: SUCCESS - GRD07579, STU029, English (Core), 62.0%
Row 7580: SUCCESS - GRD07580, STU030, Science (Core), 44.0%
Row 7581: SUCCESS - GRD07581, STU031, Geography (Core), 61.0%
Row 7582: SUCCESS - GRD07582, STU032, Art (Elective), 69.0%
Row 7583: SUCCESS - GRD07583, STU033, Drama (Elective), 53.0%
Row 7584: SUCCESS - GRD07584, STU034, Computer Science (Elective), 46.0%
Row 7585: SUCCESS - GRD07585, STU035, Robotics (Elective), 85.0%
Row 7586: SUCCESS - GRD07586, STU036, Physical Education (Elective), 79.0%
Row 7587: SUCCESS - GRD07587, STU037, Dance (Elective), 85.0%
Row 7588: SUCCESS - GRD07588, STU038, Cooking (Elective), 89.0%
Row 7589: SUCCESS - GRD07589, STU039, Photography (Elective), 76.0%
Row 7590: SUCCESS - GRD07590, STU040, Debate (Elective), 76.0%
Row 7591: SUCCESS - GRD07591, STU041, Music (Elective), 67.0%
Row 7592: SUCCESS - GRD07592, STU042, History (Core), 57.0%
Row 7593: SUCCESS - GRD07593, STU043, Mathematics (Core), 96.0%
Row 7594: SUCCESS - GRD07594, STU044, English (Core), 51.0%
Row 7595: SUCCESS - GRD07595, STU045, Science (Core), 64.0%
Row 7596: SUCCESS - GRD07596, STU046, Geography (Core), 76.0%
Row 7597: SUCCESS - GRD07597, STU047, Art (Elective), 74.0%
Row 7598: SUCCESS - GRD07598, STU048, Drama (Elective), 75.0%
Row 7599: SUCCESS - GRD07599, STU049, Computer Science (Elective), 68.0%
Row 7600: SUCCESS - GRD07600, STU050, Robotics (Elective), 77.0%
Row 7601: SUCCESS - GRD07601, STU001, Physical Education (Elective), 41.0%
Row 7602: SUCCESS - GRD07602, STU002, Dance (Elective), 73.0%
Row 7603: SUCCESS - GRD07603, STU003, Cooking (Elective), 71.0%
Row 7604: SUCCESS - GRD07604, STU004, Photography (Elective), 79.0%
Row 7605: SUCCESS - GRD07605, STU005, Debate (Elective), 85.0%
Row 7606: SUCCESS - GRD07606, STU006, Music (Elective), 65.0%
Row 7607: SUCCESS - GRD07607, STU007, History (Core), 48.0%
Row 7608: SUCCESS - GRD07608, STU008, Mathematics (Core), 89.0%
Row 7609: SUCCESS - GRD07609, STU009, English (Core), 60.0%
Row 7610: SUCCESS - GRD07610, STU010, Science (Core), 52.0%
Row 7611: SUCCESS - GRD07611, STU011, Geography (Core), 48.0%
Row 7612: SUCCESS - GRD07612, STU012, Art (Elective), 98.0%
Row 7613: SUCCESS - GRD07613, STU013, Drama (Elective), 49.0%
Row 7614: SUCCESS - GRD07614, STU014, Computer Science (Elective), 87.0%
Row 7615: SUCCESS - GRD07615, STU015, Robotics (Elective), 91.0%
Row 7616: SUCCESS - GRD07616, STU016, Physical Education (Elective), 42.0%
Row 7617: SUCCESS - GRD07617, STU017, Dance (Elective), 98.0%
Row 7618: SUCCESS - GRD07618, STU018, Cooking (Elective), 100.0%
Row 7619: SUCCESS - GRD07619, STU019, Photography (Elective), 90.0%
Row 7620: SUCCESS - GRD07620, STU020, Debate (Elective), 68.0%
Row 7621: SUCCESS - GRD07621, STU021, Music (Elective), 42.0%
Row 7622: SUCCESS - GRD07622, STU022, History (Core), 99.0%
Row 7623: SUCCESS - GRD07623, STU023, Mathematics (Core), 44.0%
Row 7624: SUCCESS - GRD07624, STU024, English (Core), 62.0%
Row 7625: SUCCESS - GRD07625, STU025, Science (Core), 41.0%
Row 7626: SUCCESS - GRD07626, STU026, Geography (Core), 81.0%
Row 7627: SUCCESS - GRD07627, STU027, Art (Elective), 49.0%
Row 7628: SUCCESS - GRD07628, STU028, Drama (Elective), 88.0%
Row 7629: SUCCESS - GRD07629, STU029, Computer Science (Elective), 42.0%
Row 7630: SUCCESS - GRD07630, STU030, Robotics (Elective), 48.0%
Row 7631: SUCCESS - GRD07631, STU031, Physical Education (Elective), 56.0%
Row 7632: SUCCESS - GRD07632, STU032, Dance (Elective), 54.0%
Row 7633: SUCCESS - GRD07633, STU033, Cooking (Elective), 93.0%
Row 7634: SUCCESS - GRD07634, STU034, Photography (Elective), 94.0%
Row 7635: SUCCESS - GRD07635, STU035, Debate (Elective), 73.0%
Row 7636: SUCCESS - GRD07636, STU036, Music (Elective), 48.0%
Row 7637: SUCCESS - GRD07637, STU037, History (Core), 81.0%
Row 7638: SUCCESS - GRD07638, STU038, Mathematics (Core), 61.0%
Row 7639: SUCCESS - GRD07639, STU039, English (Core), 52.0%
Row 7640: SUCCESS - GRD07640, STU040, Science (Core), 43.0%
Row 7641: SUCCESS - GRD07641, STU041, Geography (Core), 63.0%
Row 7642: SUCCESS - GRD07642, STU042, Art (Elective), 87.0%
Row 7643: SUCCESS - GRD07643, STU043, Drama (Elective), 96.0%
Row 7644: SUCCESS - GRD07644, STU044, Computer Science (Elective), 55.0%
Row 7645: SUCCESS - GRD07645, STU045, Robotics (Elective), 95.0%
Row 7646: SUCCESS - GRD07646, STU046, Physical Education (Elective), 78.0%
Row 7647: SUCCESS - GRD07647, STU047, Dance (Elective), 90.0%
Row 7648: SUCCESS - GRD07648, STU048, Cooking (Elective), 96.0%
Row 7649: SUCCESS - GRD07649, STU049, Photography (Elective), 60.0%
Row 7650: SUCCESS - GRD07650, STU050, Debate (Elective), 62.0%
Row 7651: SUCCESS - GRD07651, STU001, Music (Elective), 97.0%
Row 7652: SUCCESS - GRD07652, STU002, History (Core), 80.0%
Row 7653: SUCCESS - GRD07653, STU003, Mathematics (Core), 84.0%
Row 7654: SUCCESS - GRD07654, STU004, English (Core), 58.0%
Row 7655: SUCCESS - GRD07655, STU005, Science (Core), 83.0%
Row 7656: SUCCESS - GRD07656, STU006, Geography (Core), 97.0%
Row 7657: SUCCESS - GRD07657, STU007, Art (Elective), 79.0%
Row 7658: SUCCESS - GRD07658, STU008, Drama (Elective), 100.0%
Row 7659: SUCCESS - GRD07659, STU009, Computer Science (Elective), 72.0%
Row 7660: SUCCESS - GRD07660, STU010, Robotics (Elective), 60.0%
Row 7661: SUCCESS - GRD07661, STU011, Physical Education (Elective), 58.0%
Row 7662: SUCCESS - GRD07662, STU012, Dance (Elective), 88.0%
Row 7663: SUCCESS - GRD07663, STU013, Cooking (Elective), 78.0%
Row 7664: SUCCESS - GRD07664, STU014, Photography (Elective), 75.0%
Row 7665: SUCCESS - GRD07665, STU015, Debate (Elective), 47.0%
Row 7666: SUCCESS - GRD07666, STU016, Music (Elective), 78.0%
Row 7667: SUCCESS - GRD07667, STU017, History (Core), 65.0%
Row 7668: SUCCESS - GRD07668, STU018, Mathematics (Core), 66.0%
Row 7669: SUCCESS - GRD07669, STU019, English (Core), 52.0%
Row 7670: SUCCESS - GRD07670, STU020, Science (Core), 88.0%
Row 7671: SUCCESS - GRD07671, STU021, Geography (Core), 58.0%
Row 7672: SUCCESS - GRD07672, STU022, Art (Elective), 97.0%
Row 7673: SUCCESS - GRD07673, STU023, Drama (Elective), 71.0%
Row 7674: SUCCESS - GRD07674, STU024, Computer Science (Elective), 98.0%
Row 7675: SUCCESS - GRD07675, STU025, Robotics (Elective), 49.0%
Row 7676: SUCCESS - GRD07676, STU026, Physical Education (Elective), 100.0%
Row 7677: SUCCESS - GRD07677, STU027, Dance (Elective), 83.0%
Row 7678: SUCCESS - GRD07678, STU028, Cooking (Elective), 89.0%
Row 7679: SUCCESS - GRD07679, STU029, Photography (Elective), 100.0%
Row 7680: SUCCESS - GRD07680, STU030, Debate (Elective), 62.0%
Row 7681: SUCCESS - GRD07681, STU031, Music (Elective), 46.0%
Row 7682: SUCCESS - GRD07682, STU032, History (Core), 98.0%
Row 7683: SUCCESS - GRD07683, STU033, Mathematics (Core), 74.0%
Row 7684: SUCCESS - GRD07684, STU034, English (Core), 41.0%
Row 7685: SUCCESS - GRD07685, STU035, Science (Core), 86.0%
Row 7686: SUCCESS - GRD07686, STU036, Geography (Core), 40.0%
Row 7687: SUCCESS - GRD07687, STU037, Art (Elective), 95.0%
Row 7688: SUCCESS - GRD07688, STU038, Drama (Elective), 75.0%
Row 7689: SUCCESS - GRD07689, STU039, Computer Science (Elective), 87.0%
Row 7690: SUCCESS - GRD07690, STU040, Robotics (Elective), 84.0%
Row 7691: SUCCESS - GRD07691, STU041, Physical Education (Elective), 49.0%
Row 7692: SUCCESS - GRD07692, STU042, Dance (Elective), 71.0%
Row 7693: SUCCESS - GRD07693, STU043, Cooking (Elective), 49.0%
Row 7694: SUCCESS - GRD07694, STU044, Photography (Elective), 75.0%
Row 7695: SUCCESS - GRD07695, STU045, Debate (Elective), 83.0%
Row 7696: SUCCESS - GRD07696, STU046, Music (Elective), 47.0%
Row 7697: SUCCESS - GRD07697, STU047, History (Core), 86.0%
Row 7698: SUCCESS - GRD07698, STU048, Mathematics (Core), 43.0%
Row 7699: SUCCESS - GRD07699, STU049, English (Core), 40.0%
Row 7700: SUCCESS - GRD07700, STU050, Science (Core), 55.0%
Row 7701: SUCCESS - GRD07701, STU001, Geography (Core), 81.0%
Row 7702: SUCCESS - GRD07702, STU002, Art (Elective), 94.0%
Row 7703: SUCCESS - GRD07703, STU003, Drama (Elective), 49.0%
Row 7704: SUCCESS - GRD07704, STU004, Computer Science (Elective), 55.0%
Row 7705: SUCCESS - GRD07705, STU005, Robotics (Elective), 51.0%
Row 7706: SUCCESS - GRD07706, STU006, Physical Education (Elective), 44.0%
Row 7707: SUCCESS - GRD07707, STU007, Dance (Elective), 56.0%
Row 7708: SUCCESS - GRD07708, STU008, Cooking (Elective), 60.0%
Row 7709: SUCCESS - GRD07709, STU009, Photography (Elective), 41.0%
Row 7710: SUCCESS - GRD07710, STU010, Debate (Elective), 91.0%
Row 7711: SUCCESS - GRD07711, STU011, Music (Elective), 99.0%
Row 7712: SUCCESS - GRD07712, STU012, History (Core), 64.0%
Row 7713: SUCCESS - GRD07713, STU013, Mathematics (Core), 87.0%
Row 7714: SUCCESS - GRD07714, STU014, English (Core), 78.0%
Row 7715: SUCCESS - GRD07715, STU015, Science (Core), 50.0%
Row 7716: SUCCESS - GRD07716, STU016, Geography (Core), 56.0%
Row 7717: SUCCESS - GRD07717, STU017, Art (Elective), 87.0%
Row 7718: SUCCESS - GRD07718, STU018, Drama (Elective), 40.0%
Row 7719: SUCCESS - GRD07719, STU019, Computer Science (Elective), 52.0%
Row 7720: SUCCESS - GRD07720, STU020, Robotics (Elective), 52.0%
Row 7721: SUCCESS - GRD07721, STU021, Physical Education (Elective), 69.0%
Row 7722: SUCCESS - GRD07722, STU022, Dance (Elective), 80.0%
Row 7723: SUCCESS - GRD07723, STU023, Cooking (Elective), 57.0%
Row 7724: SUCCESS - GRD07724, STU024, Photography (Elective), 69.0%
Row 7725: SUCCESS - GRD07725, STU025, Debate (Elective), 57.0%
Row 7726: SUCCESS - GRD07726, STU026, Music (Elective), 85.0%
Row 7727: SUCCESS - GRD07727, STU027, History (Core), 74.0%
Row 7728: SUCCESS - GRD07728, STU028, Mathematics (Core), 70.0%
Row 7729: SUCCESS - GRD07729, STU029, English (Core), 43.0%
Row 7730: SUCCESS - GRD07730, STU030, Science (Core), 46.0%
Row 7731: SUCCESS - GRD07731, STU031, Geography (Core), 48.0%
Row 7732: SUCCESS - GRD07732, STU032, Art (Elective), 56.0%
Row 7733: SUCCESS - GRD07733, STU033, Drama (Elective), 64.0%
Row 7734: SUCCESS - GRD07734, STU034, Computer Science (Elective), 51.0%
Row 7735: SUCCESS - GRD07735, STU035, Robotics (Elective), 77.0%
Row 7736: SUCCESS - GRD07736, STU036, Physical Education (Elective), 61.0%
Row 7737: SUCCESS - GRD07737, STU037, Dance (Elective), 87.0%
Row 7738: SUCCESS - GRD07738, STU038, Cooking (Elective), 59.0%
Row 7739: SUCCESS - GRD07739, STU039, Photography (Elective), 55.0%
Row 7740: SUCCESS - GRD07740, STU040, Debate (Elective), 86.0%
Row 7741: SUCCESS - GRD07741, STU041, Music (Elective), 72.0%
Row 7742: SUCCESS - GRD07742, STU042, History (Core), 63.0%
Row 7743: SUCCESS - GRD07743, STU043, Mathematics (Core), 50.0%
Row 7744: SUCCESS - GRD07744, STU044, English (Core), 67.0%
Row 7745: SUCCESS - GRD07745, STU045, Science (Core), 99.0%
Row 7746: SUCCESS - GRD07746, STU046, Geography (Core), 96.0%
Row 7747: SUCCESS - GRD07747, STU047, Art (Elective), 72.0%
Row 7748: SUCCESS - GRD07748, STU048, Drama (Elective), 97.0%
Row 7749: SUCCESS - GRD07749, STU049, Computer Science (Elective), 64.0%
Row 7750: SUCCESS - GRD07750, STU050, Robotics (Elective), 96.0%
Row 7751: SUCCESS - GRD07751, STU001, Physical Education (Elective), 72.0%
Row 7752: SUCCESS - GRD07752, STU002, Dance (Elective), 96.0%
Row 7753: SUCCESS - GRD07753, STU003, Cooking (Elective), 93.0%
Row 7754: SUCCESS - GRD07754, STU004, Photography (Elective), 60.0%
Row 7755: SUCCESS - GRD07755, STU005, Debate (Elective), 99.0%
Row 7756: SUCCESS - GRD07756, STU006, Music (Elective), 58.0%
Row 7757: SUCCESS - GRD07757, STU007, History (Core), 55.0%
Row 7758: SUCCESS - GRD07758, STU008, Mathematics (Core), 74.0%
Row 7759: SUCCESS - GRD07759, STU009, English (Core), 99.0%
Row 7760: SUCCESS - GRD07760, STU010, Science (Core), 44.0%
Row 7761: SUCCESS - GRD07761, STU011, Geography (Core), 96.0%
Row 7762: SUCCESS - GRD07762, STU012, Art (Elective), 40.0%
Row 7763: SUCCESS - GRD07763, STU013, Drama (Elective), 73.0%
Row 7764: SUCCESS - GRD07764, STU014, Computer Science (Elective), 61.0%
Row 7765: SUCCESS - GRD07765, STU015, Robotics (Elective), 74.0%
Row 7766: SUCCESS - GRD07766, STU016, Physical Education (Elective), 100.0%
Row 7767: SUCCESS - GRD07767, STU017, Dance (Elective), 45.0%
Row 7768: SUCCESS - GRD07768, STU018, Cooking (Elective), 75.0%
Row 7769: SUCCESS - GRD07769, STU019, Photography (Elective), 98.0%
Row 7770: SUCCESS - GRD07770, STU020, Debate (Elective), 92.0%
Row 7771: SUCCESS - GRD07771, STU021, Music (Elective), 72.0%
Row 7772: SUCCESS - GRD07772, STU022, History (Core), 68.0%
Row 7773: SUCCESS - GRD07773, STU023, Mathematics (Core), 47.0%
Row 7774: SUCCESS - GRD07774, STU024, English (Core), 100.0%
Row 7775: SUCCESS - GRD07775, STU025, Science (Core), 74.0%
Row 7776: SUCCESS - GRD07776, STU026, Geography (Core), 95.0%
Row 7777: SUCCESS - GRD07777, STU027, Art (Elective), 75.0%
Row 7778: SUCCESS - GRD07778, STU028, Drama (Elective), 54.0%
Row 7779: SUCCESS - GRD07779, STU029, Computer Science (Elective), 57.0%
Row 7780: SUCCESS - GRD07780, STU030, Robotics (Elective), 51.0%
Row 7781: SUCCESS - GRD07781, STU031, Physical Education (Elective), 62.0%
Row 7782: SUCCESS - GRD07782, STU032, Dance (Elective), 76.0%
Row 7783: SUCCESS - GRD07783, STU033, Cooking (Elective), 100.0%
Row 7784: SUCCESS - GRD07784, STU034, Photography (Elective), 54.0%
Row 7785: SUCCESS - GRD07785, STU035, Debate (Elective), 69.0%
Row 7786: SUCCESS - GRD07786, STU036, Music (Elective), 55.0%
Row 7787: SUCCESS - GRD07787, STU037, History (Core), 78.0%
Row 7788: SUCCESS - GRD07788, STU038, Mathematics (Core), 74.0%
Row 7789: SUCCESS - GRD07789, STU039, English (Core), 75.0%
Row 7790: SUCCESS - GRD07790, STU040, Science (Core), 41.0%
Row 7791: SUCCESS - GRD07791, STU041, Geography (Core), 78.0%
Row 7792: SUCCESS - GRD07792, STU042, Art (Elective), 57.0%
Row 7793: SUCCESS - GRD07793, STU043, Drama (Elective), 43.0%
Row 7794: SUCCESS - GRD07794, STU044, Computer Science (Elective), 78.0%
Row 7795: SUCCESS - GRD07795, STU045, Robotics (Elective), 96.0%
Row 7796: SUCCESS - GRD07796, STU046, Physical Education (Elective), 66.0%
Row 7797: SUCCESS - GRD07797, STU047, Dance (Elective), 62.0%
Row 7798: SUCCESS - GRD07798, STU048, Cooking (Elective), 51.0%
Row 7799: SUCCESS - GRD07799, STU049, Photography (Elective), 66.0%
Row 7800: SUCCESS - GRD07800, STU050, Debate (Elective), 77.0%
Row 7801: SUCCESS - GRD07801, STU001, Music (Elective), 41.0%
Row 7802: SUCCESS - GRD07802, STU002, History (Core), 88.0%
Row 7803: SUCCESS - GRD07803, STU003, Mathematics (Core), 77.0%
Row 7804: SUCCESS - GRD07804, STU004, English (Core), 70.0%
Row 7805: SUCCESS - GRD07805, STU005, Science (Core), 73.0%
Row 7806: SUCCESS - GRD07806, STU006, Geography (Core), 96.0%
Row 7807: SUCCESS - GRD07807, STU007, Art (Elective), 84.0%
Row 7808: SUCCESS - GRD07808, STU008, Drama (Elective), 52.0%
Row 7809: SUCCESS - GRD07809, STU009, Computer Science (Elective), 67.0%
Row 7810: SUCCESS - GRD07810, STU010, Robotics (Elective), 96.0%
Row 7811: SUCCESS - GRD07811, STU011, Physical Education (Elective), 56.0%
Row 7812: SUCCESS - GRD07812, STU012, Dance (Elective), 58.0%
Row 7813: SUCCESS - GRD07813, STU013, Cooking (Elective), 58.0%
Row 7814: SUCCESS - GRD07814, STU014, Photography (Elective), 83.0%
Row 7815: SUCCESS - GRD07815, STU015, Debate (Elective), 72.0%
Row 7816: SUCCESS - GRD07816, STU016, Music (Elective), 53.0%
Row 7817: SUCCESS - GRD07817, STU017, History (Core), 52.0%
Row 7818: SUCCESS - GRD07818, STU018, Mathematics (Core), 60.0%
Row 7819: SUCCESS - GRD07819, STU019, English (Core), 48.0%
Row 7820: SUCCESS - GRD07820, STU020, Science (Core), 64.0%
Row 7821: SUCCESS - GRD07821, STU021, Geography (Core), 50.0%
Row 7822: SUCCESS - GRD07822, STU022, Art (Elective), 82.0%
Row 7823: SUCCESS - GRD07823, STU023, Drama (Elective), 42.0%
Row 7824: SUCCESS - GRD07824, STU024, Computer Science (Elective), 98.0%
Row 7825: SUCCESS - GRD07825, STU025, Robotics (Elective), 81.0%
Row 7826: SUCCESS - GRD07826, STU026, Physical Education (Elective), 88.0%
Row 7827: SUCCESS - GRD07827, STU027, Dance (Elective), 77.0%
Row 7828: SUCCESS - GRD07828, STU028, Cooking (Elective), 57.0%
Row 7829: SUCCESS - GRD07829, STU029, Photography (Elective), 49.0%
Row 7830: SUCCESS - GRD07830, STU030, Debate (Elective), 44.0%
Row 7831: SUCCESS - GRD07831, STU031, Music (Elective), 42.0%
Row 7832: SUCCESS - GRD07832, STU032, History (Core), 99.0%
Row 7833: SUCCESS - GRD07833, STU033, Mathematics (Core), 77.0%
Row 7834: SUCCESS - GRD07834, STU034, English (Core), 71.0%
Row 7835: SUCCESS - GRD07835, STU035, Science (Core), 79.0%
Row 7836: SUCCESS - GRD07836, STU036, Geography (Core), 40.0%
Row 7837: SUCCESS - GRD07837, STU037, Art (Elective), 45.0%
Row 7838: SUCCESS - GRD07838, STU038, Drama (Elective), 82.0%
Row 7839: SUCCESS - GRD07839, STU039, Computer Science (Elective), 70.0%
Row 7840: SUCCESS - GRD07840, STU040, Robotics (Elective), 52.0%
Row 7841: SUCCESS - GRD07841, STU041, Physical Education (Elective), 96.0%
Row 7842: SUCCESS - GRD07842, STU042, Dance (Elective), 46.0%
